/////////////////////////////////////////////////////////////////////////
Made with channelMap_v2.txt. Mike Wallbank (m.wallbank@sheffield.ac.uk)
Online channel	RCE	RCE channel	APA	Plane	Offline channel
/////////////////////////////////////////////////////////////////////////
0		0	0		3	1	1766
1		0	1		3	0	1659
2		0	2		3	1	1765
3		0	3		3	0	1660
4		0	4		3	1	1764
5		0	5		3	0	1661
6		0	6		3	1	1763
7		0	7		3	0	1662
8		0	8		3	1	1762
9		0	9		3	0	1663
10		0	10		3	1	1761
11		0	11		3	0	1664
12		0	12		3	1	1760
13		0	13		3	0	1665
14		0	14		3	1	1759
15		0	15		3	1	1758
16		0	16		3	1	1757
17		0	17		3	1	1756
18		0	18		3	0	1668
19		0	19		3	1	1755
20		0	20		3	0	1669
21		0	21		3	1	1754
22		0	22		3	0	1670
23		0	23		3	1	1753
24		0	24		3	0	1671
25		0	25		3	1	1752
26		0	26		3	0	1672
27		0	27		3	1	1751
28		0	28		3	0	1673
29		0	29		3	1	1750
30		0	30		3	0	1674
31		0	31		3	1	1749
32		0	32		3	0	1666
33		0	33		3	2	1950
34		0	34		3	2	1951
35		0	35		3	2	1952
36		0	36		3	2	1953
37		0	37		3	2	1954
38		0	38		3	2	1955
39		0	39		3	2	1956
40		0	40		3	2	1957
41		0	41		3	2	1958
42		0	42		3	2	1959
43		0	43		3	2	1960
44		0	44		3	2	1961
45		0	45		3	2	1962
46		0	46		3	2	1963
47		0	47		3	0	1658
48		0	48		3	0	1675
49		0	49		3	2	1936
50		0	50		3	2	1937
51		0	51		3	2	1938
52		0	52		3	2	1939
53		0	53		3	2	1940
54		0	54		3	2	1941
55		0	55		3	2	1942
56		0	56		3	2	1943
57		0	57		3	2	1944
58		0	58		3	2	1945
59		0	59		3	2	1946
60		0	60		3	2	1947
61		0	61		3	2	1948
62		0	62		3	2	1949
63		0	63		3	0	1667
64		0	64		3	1	1775
65		0	65		3	1	1774
66		0	66		3	0	1650
67		0	67		3	1	1773
68		0	68		3	0	1651
69		0	69		3	1	1772
70		0	70		3	0	1652
71		0	71		3	1	1771
72		0	72		3	0	1653
73		0	73		3	1	1770
74		0	74		3	0	1654
75		0	75		3	1	1769
76		0	76		3	0	1655
77		0	77		3	1	1768
78		0	78		3	0	1656
79		0	79		3	1	1767
80		0	80		3	1	1784
81		0	81		3	0	1641
82		0	82		3	1	1783
83		0	83		3	0	1642
84		0	84		3	1	1782
85		0	85		3	0	1643
86		0	86		3	1	1781
87		0	87		3	0	1644
88		0	88		3	1	1780
89		0	89		3	0	1645
90		0	90		3	1	1779
91		0	91		3	0	1646
92		0	92		3	1	1778
93		0	93		3	0	1647
94		0	94		3	1	1777
95		0	95		3	1	1776
96		0	96		3	0	1657
97		0	97		3	2	1964
98		0	98		3	2	1965
99		0	99		3	2	1966
100		0	100		3	2	1967
101		0	101		3	2	1968
102		0	102		3	2	1969
103		0	103		3	2	1970
104		0	104		3	2	1971
105		0	105		3	2	1972
106		0	106		3	2	1973
107		0	107		3	2	1974
108		0	108		3	2	1975
109		0	109		3	2	1976
110		0	110		3	2	1977
111		0	111		3	0	1649
112		0	112		3	0	1648
113		0	113		3	2	1978
114		0	114		3	2	1979
115		0	115		3	2	1980
116		0	116		3	2	1981
117		0	117		3	2	1982
118		0	118		3	2	1983
119		0	119		3	2	1984
120		0	120		3	2	1985
121		0	121		3	2	1986
122		0	122		3	2	1987
123		0	123		3	2	1988
124		0	124		3	2	1989
125		0	125		3	2	1990
126		0	126		3	2	1991
127		0	127		3	0	1640
128		1	0		3	1	1802
129		1	1		3	0	1623
130		1	2		3	1	1801
131		1	3		3	0	1624
132		1	4		3	1	1800
133		1	5		3	0	1625
134		1	6		3	1	1799
135		1	7		3	0	1626
136		1	8		3	1	1798
137		1	9		3	0	1627
138		1	10		3	1	1797
139		1	11		3	0	1628
140		1	12		3	1	1796
141		1	13		3	0	1629
142		1	14		3	1	1795
143		1	15		3	1	1794
144		1	16		3	1	1793
145		1	17		3	1	1792
146		1	18		3	0	1632
147		1	19		3	1	1791
148		1	20		3	0	1633
149		1	21		3	1	1790
150		1	22		3	0	1634
151		1	23		3	1	1789
152		1	24		3	0	1635
153		1	25		3	1	1788
154		1	26		3	0	1636
155		1	27		3	1	1787
156		1	28		3	0	1637
157		1	29		3	1	1786
158		1	30		3	0	1638
159		1	31		3	1	1785
160		1	32		3	0	1630
161		1	33		3	2	2006
162		1	34		3	2	2007
163		1	35		3	2	2008
164		1	36		3	2	2009
165		1	37		3	2	2010
166		1	38		3	2	2011
167		1	39		3	2	2012
168		1	40		3	2	2013
169		1	41		3	2	2014
170		1	42		3	2	2015
171		1	43		3	2	2016
172		1	44		3	2	2017
173		1	45		3	2	2018
174		1	46		3	2	2019
175		1	47		3	0	1622
176		1	48		3	0	1639
177		1	49		3	2	1992
178		1	50		3	2	1993
179		1	51		3	2	1994
180		1	52		3	2	1995
181		1	53		3	2	1996
182		1	54		3	2	1997
183		1	55		3	2	1998
184		1	56		3	2	1999
185		1	57		3	2	2000
186		1	58		3	2	2001
187		1	59		3	2	2002
188		1	60		3	2	2003
189		1	61		3	2	2004
190		1	62		3	2	2005
191		1	63		3	0	1631
192		1	64		3	1	1811
193		1	65		3	1	1810
194		1	66		3	0	1614
195		1	67		3	1	1809
196		1	68		3	0	1615
197		1	69		3	1	1808
198		1	70		3	0	1616
199		1	71		3	1	1807
200		1	72		3	0	1617
201		1	73		3	1	1806
202		1	74		3	0	1618
203		1	75		3	1	1805
204		1	76		3	0	1619
205		1	77		3	1	1804
206		1	78		3	0	1620
207		1	79		3	1	1803
208		1	80		3	1	1820
209		1	81		3	0	1605
210		1	82		3	1	1819
211		1	83		3	0	1606
212		1	84		3	1	1818
213		1	85		3	0	1607
214		1	86		3	1	1817
215		1	87		3	0	1608
216		1	88		3	1	1816
217		1	89		3	0	1609
218		1	90		3	1	1815
219		1	91		3	0	1610
220		1	92		3	1	1814
221		1	93		3	0	1611
222		1	94		3	1	1813
223		1	95		3	1	1812
224		1	96		3	0	1621
225		1	97		3	2	2020
226		1	98		3	2	2021
227		1	99		3	2	2022
228		1	100		3	2	2023
229		1	101		3	2	2024
230		1	102		3	2	2025
231		1	103		3	2	2026
232		1	104		3	2	2027
233		1	105		3	2	2028
234		1	106		3	2	2029
235		1	107		3	2	2030
236		1	108		3	2	2031
237		1	109		3	2	2032
238		1	110		3	2	2033
239		1	111		3	0	1613
240		1	112		3	0	1612
241		1	113		3	2	2034
242		1	114		3	2	2035
243		1	115		3	2	2036
244		1	116		3	2	2037
245		1	117		3	2	2038
246		1	118		3	2	2039
247		1	119		3	2	2040
248		1	120		3	2	2041
249		1	121		3	2	2042
250		1	122		3	2	2043
251		1	123		3	2	2044
252		1	124		3	2	2045
253		1	125		3	2	2046
254		1	126		3	2	2047
255		1	127		3	0	1604
256		2	0		3	1	1694
257		2	1		3	0	1587
258		2	2		3	1	1693
259		2	3		3	0	1588
260		2	4		3	1	1692
261		2	5		3	0	1589
262		2	6		3	1	1691
263		2	7		3	0	1590
264		2	8		3	1	1690
265		2	9		3	0	1591
266		2	10		3	1	1689
267		2	11		3	0	1592
268		2	12		3	1	1688
269		2	13		3	0	1593
270		2	14		3	1	1687
271		2	15		3	1	1686
272		2	16		3	1	1685
273		2	17		3	1	1684
274		2	18		3	0	1596
275		2	19		3	1	1683
276		2	20		3	0	1597
277		2	21		3	1	1682
278		2	22		3	0	1598
279		2	23		3	1	1681
280		2	24		3	0	1599
281		2	25		3	1	1680
282		2	26		3	0	1600
283		2	27		3	1	1823
284		2	28		3	0	1601
285		2	29		3	1	1822
286		2	30		3	0	1602
287		2	31		3	1	1821
288		2	32		3	0	1594
289		2	33		3	2	1921
290		2	34		3	2	1920
291		2	35		3	2	1919
292		2	36		3	2	1918
293		2	37		3	2	1917
294		2	38		3	2	1916
295		2	39		3	2	1915
296		2	40		3	2	1914
297		2	41		3	2	1913
298		2	42		3	2	1912
299		2	43		3	2	1911
300		2	44		3	2	1910
301		2	45		3	2	1909
302		2	46		3	2	1908
303		2	47		3	0	1586
304		2	48		3	0	1603
305		2	49		3	2	1935
306		2	50		3	2	1934
307		2	51		3	2	1933
308		2	52		3	2	1932
309		2	53		3	2	1931
310		2	54		3	2	1930
311		2	55		3	2	1929
312		2	56		3	2	1928
313		2	57		3	2	1927
314		2	58		3	2	1926
315		2	59		3	2	1925
316		2	60		3	2	1924
317		2	61		3	2	1923
318		2	62		3	2	1922
319		2	63		3	0	1595
320		2	64		3	1	1703
321		2	65		3	1	1702
322		2	66		3	0	1578
323		2	67		3	1	1701
324		2	68		3	0	1579
325		2	69		3	1	1700
326		2	70		3	0	1580
327		2	71		3	1	1699
328		2	72		3	0	1581
329		2	73		3	1	1698
330		2	74		3	0	1582
331		2	75		3	1	1697
332		2	76		3	0	1583
333		2	77		3	1	1696
334		2	78		3	0	1584
335		2	79		3	1	1695
336		2	80		3	1	1712
337		2	81		3	0	1569
338		2	82		3	1	1711
339		2	83		3	0	1570
340		2	84		3	1	1710
341		2	85		3	0	1571
342		2	86		3	1	1709
343		2	87		3	0	1572
344		2	88		3	1	1708
345		2	89		3	0	1573
346		2	90		3	1	1707
347		2	91		3	0	1574
348		2	92		3	1	1706
349		2	93		3	0	1575
350		2	94		3	1	1705
351		2	95		3	1	1704
352		2	96		3	0	1585
353		2	97		3	2	1907
354		2	98		3	2	1906
355		2	99		3	2	1905
356		2	100		3	2	1904
357		2	101		3	2	1903
358		2	102		3	2	1902
359		2	103		3	2	1901
360		2	104		3	2	1900
361		2	105		3	2	1899
362		2	106		3	2	1898
363		2	107		3	2	1897
364		2	108		3	2	1896
365		2	109		3	2	1895
366		2	110		3	2	1894
367		2	111		3	0	1577
368		2	112		3	0	1576
369		2	113		3	2	1893
370		2	114		3	2	1892
371		2	115		3	2	1891
372		2	116		3	2	1890
373		2	117		3	2	1889
374		2	118		3	2	1888
375		2	119		3	2	1887
376		2	120		3	2	1886
377		2	121		3	2	1885
378		2	122		3	2	1884
379		2	123		3	2	1883
380		2	124		3	2	1882
381		2	125		3	2	1881
382		2	126		3	2	1880
383		2	127		3	0	1568
384		3	0		3	1	1730
385		3	1		3	0	1551
386		3	2		3	1	1729
387		3	3		3	0	1552
388		3	4		3	1	1728
389		3	5		3	0	1553
390		3	6		3	1	1727
391		3	7		3	0	1554
392		3	8		3	1	1726
393		3	9		3	0	1555
394		3	10		3	1	1725
395		3	11		3	0	1556
396		3	12		3	1	1724
397		3	13		3	0	1557
398		3	14		3	1	1723
399		3	15		3	1	1722
400		3	16		3	1	1721
401		3	17		3	1	1720
402		3	18		3	0	1560
403		3	19		3	1	1719
404		3	20		3	0	1561
405		3	21		3	1	1718
406		3	22		3	0	1562
407		3	23		3	1	1717
408		3	24		3	0	1563
409		3	25		3	1	1716
410		3	26		3	0	1564
411		3	27		3	1	1715
412		3	28		3	0	1565
413		3	29		3	1	1714
414		3	30		3	0	1566
415		3	31		3	1	1713
416		3	32		3	0	1558
417		3	33		3	2	1865
418		3	34		3	2	1864
419		3	35		3	2	1863
420		3	36		3	2	1862
421		3	37		3	2	1861
422		3	38		3	2	1860
423		3	39		3	2	1859
424		3	40		3	2	1858
425		3	41		3	2	1857
426		3	42		3	2	1856
427		3	43		3	2	1855
428		3	44		3	2	1854
429		3	45		3	2	1853
430		3	46		3	2	1852
431		3	47		3	0	1550
432		3	48		3	0	1567
433		3	49		3	2	1879
434		3	50		3	2	1878
435		3	51		3	2	1877
436		3	52		3	2	1876
437		3	53		3	2	1875
438		3	54		3	2	1874
439		3	55		3	2	1873
440		3	56		3	2	1872
441		3	57		3	2	1871
442		3	58		3	2	1870
443		3	59		3	2	1869
444		3	60		3	2	1868
445		3	61		3	2	1867
446		3	62		3	2	1866
447		3	63		3	0	1559
448		3	64		3	1	1739
449		3	65		3	1	1738
450		3	66		3	0	1542
451		3	67		3	1	1737
452		3	68		3	0	1543
453		3	69		3	1	1736
454		3	70		3	0	1544
455		3	71		3	1	1735
456		3	72		3	0	1545
457		3	73		3	1	1734
458		3	74		3	0	1546
459		3	75		3	1	1733
460		3	76		3	0	1547
461		3	77		3	1	1732
462		3	78		3	0	1548
463		3	79		3	1	1731
464		3	80		3	1	1748
465		3	81		3	0	1677
466		3	82		3	1	1747
467		3	83		3	0	1678
468		3	84		3	1	1746
469		3	85		3	0	1679
470		3	86		3	1	1745
471		3	87		3	0	1536
472		3	88		3	1	1744
473		3	89		3	0	1537
474		3	90		3	1	1743
475		3	91		3	0	1538
476		3	92		3	1	1742
477		3	93		3	0	1539
478		3	94		3	1	1741
479		3	95		3	1	1740
480		3	96		3	0	1549
481		3	97		3	2	1851
482		3	98		3	2	1850
483		3	99		3	2	1849
484		3	100		3	2	1848
485		3	101		3	2	1847
486		3	102		3	2	1846
487		3	103		3	2	1845
488		3	104		3	2	1844
489		3	105		3	2	1843
490		3	106		3	2	1842
491		3	107		3	2	1841
492		3	108		3	2	1840
493		3	109		3	2	1839
494		3	110		3	2	1838
495		3	111		3	0	1541
496		3	112		3	0	1540
497		3	113		3	2	1837
498		3	114		3	2	1836
499		3	115		3	2	1835
500		3	116		3	2	1834
501		3	117		3	2	1833
502		3	118		3	2	1832
503		3	119		3	2	1831
504		3	120		3	2	1830
505		3	121		3	2	1829
506		3	122		3	2	1828
507		3	123		3	2	1827
508		3	124		3	2	1826
509		3	125		3	2	1825
510		3	126		3	2	1824
511		3	127		3	0	1676
512		4	0		2	1	1254
513		4	1		2	0	1147
514		4	2		2	1	1253
515		4	3		2	0	1148
516		4	4		2	1	1252
517		4	5		2	0	1149
518		4	6		2	1	1251
519		4	7		2	0	1150
520		4	8		2	1	1250
521		4	9		2	0	1151
522		4	10		2	1	1249
523		4	11		2	0	1152
524		4	12		2	1	1248
525		4	13		2	0	1153
526		4	14		2	1	1247
527		4	15		2	1	1246
528		4	16		2	1	1245
529		4	17		2	1	1244
530		4	18		2	0	1156
531		4	19		2	1	1243
532		4	20		2	0	1157
533		4	21		2	1	1242
534		4	22		2	0	1158
535		4	23		2	1	1241
536		4	24		2	0	1159
537		4	25		2	1	1240
538		4	26		2	0	1160
539		4	27		2	1	1239
540		4	28		2	0	1161
541		4	29		2	1	1238
542		4	30		2	0	1162
543		4	31		2	1	1237
544		4	32		2	0	1154
545		4	33		2	2	1438
546		4	34		2	2	1439
547		4	35		2	2	1440
548		4	36		2	2	1441
549		4	37		2	2	1442
550		4	38		2	2	1443
551		4	39		2	2	1444
552		4	40		2	2	1445
553		4	41		2	2	1446
554		4	42		2	2	1447
555		4	43		2	2	1448
556		4	44		2	2	1449
557		4	45		2	2	1450
558		4	46		2	2	1451
559		4	47		2	0	1146
560		4	48		2	0	1163
561		4	49		2	2	1424
562		4	50		2	2	1425
563		4	51		2	2	1426
564		4	52		2	2	1427
565		4	53		2	2	1428
566		4	54		2	2	1429
567		4	55		2	2	1430
568		4	56		2	2	1431
569		4	57		2	2	1432
570		4	58		2	2	1433
571		4	59		2	2	1434
572		4	60		2	2	1435
573		4	61		2	2	1436
574		4	62		2	2	1437
575		4	63		2	0	1155
576		4	64		2	1	1263
577		4	65		2	1	1262
578		4	66		2	0	1138
579		4	67		2	1	1261
580		4	68		2	0	1139
581		4	69		2	1	1260
582		4	70		2	0	1140
583		4	71		2	1	1259
584		4	72		2	0	1141
585		4	73		2	1	1258
586		4	74		2	0	1142
587		4	75		2	1	1257
588		4	76		2	0	1143
589		4	77		2	1	1256
590		4	78		2	0	1144
591		4	79		2	1	1255
592		4	80		2	1	1272
593		4	81		2	0	1129
594		4	82		2	1	1271
595		4	83		2	0	1130
596		4	84		2	1	1270
597		4	85		2	0	1131
598		4	86		2	1	1269
599		4	87		2	0	1132
600		4	88		2	1	1268
601		4	89		2	0	1133
602		4	90		2	1	1267
603		4	91		2	0	1134
604		4	92		2	1	1266
605		4	93		2	0	1135
606		4	94		2	1	1265
607		4	95		2	1	1264
608		4	96		2	0	1145
609		4	97		2	2	1452
610		4	98		2	2	1453
611		4	99		2	2	1454
612		4	100		2	2	1455
613		4	101		2	2	1456
614		4	102		2	2	1457
615		4	103		2	2	1458
616		4	104		2	2	1459
617		4	105		2	2	1460
618		4	106		2	2	1461
619		4	107		2	2	1462
620		4	108		2	2	1463
621		4	109		2	2	1464
622		4	110		2	2	1465
623		4	111		2	0	1137
624		4	112		2	0	1136
625		4	113		2	2	1466
626		4	114		2	2	1467
627		4	115		2	2	1468
628		4	116		2	2	1469
629		4	117		2	2	1470
630		4	118		2	2	1471
631		4	119		2	2	1472
632		4	120		2	2	1473
633		4	121		2	2	1474
634		4	122		2	2	1475
635		4	123		2	2	1476
636		4	124		2	2	1477
637		4	125		2	2	1478
638		4	126		2	2	1479
639		4	127		2	0	1128
640		5	0		2	1	1290
641		5	1		2	0	1111
642		5	2		2	1	1289
643		5	3		2	0	1112
644		5	4		2	1	1288
645		5	5		2	0	1113
646		5	6		2	1	1287
647		5	7		2	0	1114
648		5	8		2	1	1286
649		5	9		2	0	1115
650		5	10		2	1	1285
651		5	11		2	0	1116
652		5	12		2	1	1284
653		5	13		2	0	1117
654		5	14		2	1	1283
655		5	15		2	1	1282
656		5	16		2	1	1281
657		5	17		2	1	1280
658		5	18		2	0	1120
659		5	19		2	1	1279
660		5	20		2	0	1121
661		5	21		2	1	1278
662		5	22		2	0	1122
663		5	23		2	1	1277
664		5	24		2	0	1123
665		5	25		2	1	1276
666		5	26		2	0	1124
667		5	27		2	1	1275
668		5	28		2	0	1125
669		5	29		2	1	1274
670		5	30		2	0	1126
671		5	31		2	1	1273
672		5	32		2	0	1118
673		5	33		2	2	1494
674		5	34		2	2	1495
675		5	35		2	2	1496
676		5	36		2	2	1497
677		5	37		2	2	1498
678		5	38		2	2	1499
679		5	39		2	2	1500
680		5	40		2	2	1501
681		5	41		2	2	1502
682		5	42		2	2	1503
683		5	43		2	2	1504
684		5	44		2	2	1505
685		5	45		2	2	1506
686		5	46		2	2	1507
687		5	47		2	0	1110
688		5	48		2	0	1127
689		5	49		2	2	1480
690		5	50		2	2	1481
691		5	51		2	2	1482
692		5	52		2	2	1483
693		5	53		2	2	1484
